ID Provinsi,Nama Provinsi,ID Kota/Kabupaten,Nama Kota/Kabupaten,ID Kecamatan,Nama Kecamatan,ID Kelurahan/Desa,Nama Kelurahan/Desa,ID TPS,Nama TPS,DPT,DPTb,DPK,Paslon 01,Paslon 02,Paslon 03,Suara Sah,Suara Tidak Sah,Total Suara,Status,Gambar Formulir Model C.Hasil-PPWP ke-1,Gambar Formulir Model C.Hasil-PPWP ke-2,Gambar Formulir Model C.Hasil-PPWP ke-3
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001100,TPS 100,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001101,TPS 101,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001102,TPS 102,null,null,null,53,60,101,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/2a7d/pemilu/ppwp/34/04/06/20/01/3404062001102-20240215-004141--e5557757-fef9-406a-99a4-73ae78015b39.jpg,https://sirekap-obj-formc.kpu.go.id/2a7d/pemilu/ppwp/34/04/06/20/01/3404062001102-20240215-004251--053cde4b-f3f6-4767-a825-71bfc617a6ff.jpg,https://sirekap-obj-formc.kpu.go.id/2a7d/pemilu/ppwp/34/04/06/20/01/3404062001102-20240214-193132--b6bf691c-3116-4ade-b880-ecfdcf6642df.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001103,TPS 103,null,null,null,82,73,64,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/9497/pemilu/ppwp/34/04/06/20/01/3404062001103-20240214-205136--25cee4b3-e6cc-43ab-b0d5-4ea6fcdce7a3.jpg,https://sirekap-obj-formc.kpu.go.id/9497/pemilu/ppwp/34/04/06/20/01/3404062001103-20240214-205417--56ab2af5-2599-4778-ac38-03f538435173.jpg,https://sirekap-obj-formc.kpu.go.id/9497/pemilu/ppwp/34/04/06/20/01/3404062001103-20240214-205524--8026eaf3-ce7d-4f2f-9d1e-55ba1d012f2f.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001104,TPS 104,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001105,TPS 105,275,9,2,80,96,51,227,7,234,VALID,https://sirekap-obj-formc.kpu.go.id/2d67/pemilu/ppwp/34/04/06/20/01/3404062001105-20240214-190653--5abd1f2c-4698-4d4d-b0fc-b594e5effada.jpg,https://sirekap-obj-formc.kpu.go.id/2d67/pemilu/ppwp/34/04/06/20/01/3404062001105-20240214-190701--3ce8fa32-30dd-40cf-9055-07165f9d837e.jpg,https://sirekap-obj-formc.kpu.go.id/2d67/pemilu/ppwp/34/04/06/20/01/3404062001105-20240214-190714--cd97eb7f-934f-4ed0-957c-6604df19abe2.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001106,TPS 106,null,null,null,54,57,54,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/e4aa/pemilu/ppwp/34/04/06/20/01/3404062001106-20240214-155508--68593f02-bff3-4ec9-9897-956196ea69f9.jpg,https://sirekap-obj-formc.kpu.go.id/e4aa/pemilu/ppwp/34/04/06/20/01/3404062001106-20240214-203531--5afeb401-abf4-47a7-9609-33c073cdc50a.jpg,https://sirekap-obj-formc.kpu.go.id/e4aa/pemilu/ppwp/34/04/06/20/01/3404062001106-20240214-155618--81ad8ca8-d9d5-4a2c-8c60-6a6bea51e27f.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001107,TPS 107,227,11,2,66,107,58,231,6,237,VALID,https://sirekap-obj-formc.kpu.go.id/cbd8/pemilu/ppwp/34/04/06/20/01/3404062001107-20240214-192510--5108dbf2-b8c9-4657-94a8-300d3dd68605.jpg,https://sirekap-obj-formc.kpu.go.id/cbd8/pemilu/ppwp/34/04/06/20/01/3404062001107-20240214-190223--1740afc5-5e4f-45bb-a72c-5d5eea05d615.jpg,https://sirekap-obj-formc.kpu.go.id/cbd8/pemilu/ppwp/34/04/06/20/01/3404062001107-20240214-190329--1cd8bb86-62b9-4269-8538-8a896625b926.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001108,TPS 108,269,6,0,77,126,34,237,8,245,VALID,https://sirekap-obj-formc.kpu.go.id/34e7/pemilu/ppwp/34/04/06/20/01/3404062001108-20240214-155328--e1c85253-8681-407c-95f8-1ae4adf3c096.jpg,https://sirekap-obj-formc.kpu.go.id/34e7/pemilu/ppwp/34/04/06/20/01/3404062001108-20240214-155337--7633efea-0fb4-4cd9-ab68-d1ad41ef7eac.jpg,https://sirekap-obj-formc.kpu.go.id/34e7/pemilu/ppwp/34/04/06/20/01/3404062001108-20240214-155346--de9035f8-6296-43d9-b54b-22274d92e10d.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001109,TPS 109,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001110,TPS 110,232,9,8,102,42,39,183,1,184,VALID,https://sirekap-obj-formc.kpu.go.id/67a2/pemilu/ppwp/34/04/06/20/01/3404062001110-20240214-185311--9854c598-30ef-4687-944d-5d36d930743e.jpg,https://sirekap-obj-formc.kpu.go.id/67a2/pemilu/ppwp/34/04/06/20/01/3404062001110-20240214-185407--b75773c6-9a4d-4487-a42a-d467447e10ed.jpg,https://sirekap-obj-formc.kpu.go.id/67a2/pemilu/ppwp/34/04/06/20/01/3404062001110-20240214-185645--053cb583-2415-4af8-8d66-c492937f4455.jpg
